n;gauss_pivot;mc;err;other
10;0.7075761177754545;0.7255;0.01792388222454555
20;0.39667764814087353;0.387;0.009677648140873518
30;0.9708506841165974;0.9706666666666667;0.00018401744993068458
40;0.7445221280686143;0.74325;0.00127212806861432
50;0.9705908712211715;0.9747;0.004109128778828519
60;0.1688555056898371;0.16816666666666666;0.0006888390231704344
70;0.012621609715990764;0.013142857142857144;0.0005212474268663798
80;0.46428571428571425;0.4575;0.006785714285714228
90;0.4613579359366602;0.4575;0.003857935936660173
100;0.6512796825563766;0.6534;0.0021203174436233985
110;0.93039465132884;0.93;0.0003946513288399789
120;0.12661554628728233;0.12633333333333333;0.00028221295394900703
130;0.9717590033416104;0.9706923076923077;0.001066695649302618
140;0.20054649364028443;0.20342857142857143;0.002882077788287002
150;0.26302180279215365;0.26276666666666665;0.0002551361254869988
160;0.05710428116583068;0.05590625;0.0011980311658306847
170;0.6789579074057523;0.6747941176470589;0.00416378975869347
180;0.2836632520828277;0.28394444444444444;0.00028119236161672223
190;0.4056561586667603;0.40826315789473683;0.0026069992279765253
200;0.7953462421902715;0.79635;0.0010037578097285005
210;0.9672930058449584;0.9657142857142857;0.0015787201306726173
220;0.8748632661501516;0.8738409090909091;0.0010223570592425846
230;0.14313381874337036;0.1423478260869565;0.0007859926564138531
240;0.9779529596709202;0.979;0.0010470403290797625
250;0.7224876936512945;0.71874;0.003747693651294459
260;0.07805840424248194;0.07686538461538461;0.001193019627097322
270;0.0836770737644729;0.08294444444444445;0.0007326293200284606
280;0.4065120351915731;0.40733928571428574;0.0008272505227126525
290;0.3135351584009341;0.3161551724137931;0.0026200140128589955
300;0.43374062563925203;0.43261666666666665;0.0011239589725853816
310;0.16651434256742678;0.16766129032258065;0.0011469477551538654
320;0.8247518347348176;0.8260625;0.0013106652651824202
330;0.15831930061812846;0.16013636363636363;0.001817063018235171
340;0.9681998563886569;0.9671470588235294;0.00105279756512755
350;0.3905577452216775;0.39171428571428574;0.0011565404926082157
360;0.9819615355080648;0.9819027777777778;0.000058757730286962406
370;0.9981782598436851;0.9983648648648649;0.000186605021179731
380;0.308412010665375;0.30948684210526317;0.0010748314398881798
390;0.7707261408064524;0.7686025641025641;0.002123576703888297
400;0.012010938882044169;0.0122;0.00018906111795583165
410;0.9984615931204502;0.9985121951219512;0.00005060200150097671
420;0.929661557707423;0.9298095238095239;0.00014796610210088268
430;0.7982846671336757;0.7955;0.0027846671336757556
440;0.3455776341786117;0.3482159090909091;0.0026382749122974003
450;0.021141021145494755;0.021122222222222223;0.00001879892327253177
460;0.6466153347159888;0.6449782608695652;0.0016370738464235313
470;0.978466688304923;0.9785;0.0000333116950770318
480;0.2375034730442963;0.23883333333333334;0.0013298602890370326
490;0.009438709936565853;0.00976530612244898;0.0003265961858831268
500;0.18152153426995185;0.1831;0.001578465730048162
510;0.6470628003489497;0.6464509803921569;0.0006118199567928251
520;0.8212414999735095;0.8216538461538462;0.0004123461803366979
530;0.7767740810898253;0.7774433962264151;0.0006693151365898542
540;0.6858321566932674;0.6885833333333333;0.0027511766400659665
550;0.1670365097376704;0.1683090909090909;0.0012725811714205115
560;0.7049074956527692;0.7045178571428572;0.000389638509912027
570;0.6666666666666666;0.6642105263157895;0.002456140350877156
580;0.9293167525326369;0.9281982758620689;0.0011184766705679694
590;0.837796615443394;0.8381694915254237;0.0003728760820297383
600;0.0025454071789070367;0.0025416666666666665;0.000003740512240370253
610;0.47075653380272925;0.47262295081967215;0.0018664170169429006
620;0.4044942782048511;0.40481451612903224;0.0003202379241811215
630;0.31318587324052466;0.31381746031746033;0.0006315870769356691
640;0.30716506567887575;0.308453125;0.0012880593211242464
650;0.2257408903719388;0.2246076923076923;0.001133198064246499
660;0.780788999818416;0.7835151515151515;0.0027261516967355126
670;0.7675936050795291;0.7675597014925373;0.00003390358699184581
680;0.09030226209146308;0.08967647058823529;0.0006257915032277933
690;0.35341698376039415;0.3540942028985507;0.0006772191381565484
700;0.9733206811112118;0.9736;0.00027931888878818256
710;0.3539953793317035;0.354056338028169;0.00006095869646549623
720;0.8020454765305953;0.8007569444444445;0.0012885320861508731
730;0.29816501218805697;0.2974520547945205;0.0007129573935364397
740;0.350782891089748;0.3501554054054054;0.0006274856843425658
750;0.41910066564324194;0.41698;0.0021206656432419257
760;0.018854247543340846;0.018065789473684212;0.0007884580696566335
770;0.7896052180306646;0.7889155844155844;0.0006896336150802318
780;0.08243760472757904;0.08189102564102564;0.0005465790865533948
790;0.9996891395000573;0.9996708860759493;0.000018253424107994576
800;0.0020244569963762866;0.00194375;0.00008070699637628665
810;0.46036051185297183;0.4576172839506173;0.002743227902354539
820;0.14405858829613663;0.14320731707317072;0.0008512712229659103
830;0.25224717271995434;0.2535843373493976;0.001337164629443277
840;0.29459512018564143;0.2955833333333333;0.0009882131476918743
850;0.499784411806113;0.49935882352941174;0.00042558827670124977
860;0.7481740940091592;0.7484302325581396;0.0002561385489803225
870;0.07864471269051744;0.07869540229885058;0.0000506896083331404
880;0.500874564682301;0.4990681818181818;0.0018063828641191604
890;0.06590440713868945;0.06545505617977528;0.00044935095891417143
900;0.10040223172382282;0.10079444444444445;0.0003922127206216347
910;0.4983926458262703;0.4993956043956044;0.0010029585693340781
920;0.7289732411963308;0.7296630434782608;0.000689802281930052
930;0.008833714455404533;0.008580645161290323;0.0002530692941142103
940;0.5150379539760077;0.5138244680851064;0.0012134858909013113
950;0.3570549929245265;0.3576105263157895;0.0005555333912629634
960;0.8694577330660099;0.8689635416666667;0.0004941913993432578
